Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121867-89675,RB,Jonathan,Jonathan Taylor,Taylor,25.24285670689174,7,10200,TEN@IND,IND,TEN,,,,,,RB/FLEX
121867-136855,RB,Bijan,Bijan Robinson,Robinson,23.73333231608073,6,10000,MIA@ATL,ATL,MIA,,,,,,RB/FLEX
121867-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,18.5,7,9600,NYJ@CIN,CIN,NYJ,,,,,,WR/FLEX
121867-72731,RB,Josh,Josh Jacobs,Jacobs,19.21666717529297,6,9300,GB@PIT,GB,PIT,,,,,,RB/FLEX
121867-55050,RB,Christian,Christian McCaffrey,McCaffrey,23.371429443359375,7,9100,SF@HOU,SF,HOU,,,,,,RB/FLEX
121867-86631,WR,CeeDee,CeeDee Lamb,Lamb,19.566666920979817,3,9000,DAL@DEN,DAL,DEN,,,,,,WR/FLEX
121867-62239,QB,Josh,Josh Allen,Allen,23.37999979654948,6,9000,BUF@CAR,BUF,CAR,,,,,,QB
121867-69531,QB,Jalen,Jalen Hurts,Hurts,21.774285452706472,7,8800,NYG@PHI,PHI,NYG,,,,,,QB
121867-63115,QB,Lamar,Lamar Jackson,Jackson,23.59000015258789,4,8700,CHI@BAL,BAL,CHI,O,Hamstring,,,,QB
121867-72846,WR,A.J.,A.J. Brown,Brown,11.142857142857142,7,8400,NYG@PHI,PHI,NYG,O,Hamstring,,,,WR/FLEX
121867-93541,RB,Javonte,Javonte Williams,Williams,17.885713849748885,7,8400,DAL@DEN,DAL,DEN,,,,,,RB/FLEX
121867-102785,QB,Jayden,Jayden Daniels,Daniels,19.467999267578126,5,8400,WAS@KC,WAS,KC,O,Hamstring,,,,QB
121867-111311,WR,Rashee,Rashee Rice,Rice,19.700000762939453,1,8400,WAS@KC,KC,WAS,,,,,,WR/FLEX
121867-41535,QB,Baker,Baker Mayfield,Mayfield,20.21142796107701,7,8300,TB@NO,TB,NO,,,,,,QB
121867-91419,WR,Nico,Nico Collins,Collins,11.116666158040365,6,8200,SF@HOU,HOU,SF,O,Concussion,,,,WR/FLEX
121867-91626,RB,James,James Cook III,Cook III,17.933333079020183,6,8200,BUF@CAR,BUF,CAR,,,,,,RB/FLEX
121867-57439,QB,Patrick,Patrick Mahomes,Mahomes,25.428571428571427,7,8100,WAS@KC,KC,WAS,,,,,,QB
121867-64401,RB,Saquon,Saquon Barkley,Barkley,12.057143075125557,7,8100,NYG@PHI,PHI,NYG,,,,,,RB/FLEX
121867-39280,RB,Derrick,Derrick Henry,Henry,12.800000508626303,6,8000,CHI@BAL,BAL,CHI,,,,,,RB/FLEX
121867-32384,WR,Mike,Mike Evans,Evans,6.75,4,8000,TB@NO,TB,NO,IR,Collarbone,,,,WR/FLEX
121867-31716,QB,Dak,Dak Prescott,Prescott,22.26285661969866,7,8000,DAL@DEN,DAL,DEN,,,,,,QB
121867-138820,RB,De'Von,De'Von Achane,Achane,17.614286150251115,7,7900,MIA@ATL,MIA,ATL,,,,,,RB/FLEX
121867-112745,WR,Drake,Drake London,London,13.65000025431315,6,7800,MIA@ATL,ATL,MIA,Q,Hip,,,,WR/FLEX
121867-169410,RB,Quinshon,Quinshon Judkins,Judkins,15.066666920979818,6,7800,CLE@NE,CLE,NE,,,,,,RB/FLEX
121867-102965,QB,Bo,Bo Nix,Nix,20.634286063058035,7,7800,DAL@DEN,DEN,DAL,,,,,,QB
121867-63519,QB,Daniel,Daniel Jones,Jones,20.84285627092634,7,7700,TEN@IND,IND,TEN,,,,,,QB
121867-57403,WR,Courtland,Courtland Sutton,Sutton,12.342857360839844,7,7700,DAL@DEN,DEN,DAL,,,,,,WR/FLEX
121867-152664,RB,Bucky,Bucky Irving,Irving,16.375,4,7700,TB@NO,TB,NO,O,Foot,,,,RB/FLEX
121867-103564,WR,Garrett,Garrett Wilson,Wilson,13.583333333333334,6,7600,NYJ@CIN,NYJ,CIN,O,Knee,,,,WR/FLEX
121867-152316,QB,Drake,Drake Maye,Maye,21.208572387695312,7,7600,CLE@NE,NE,CLE,,,,,,QB
121867-152655,WR,Emeka,Emeka Egbuka,Egbuka,15.299999782017299,7,7500,TB@NO,TB,NO,,,,,,WR/FLEX
121867-152113,QB,Caleb,Caleb Williams,Williams,18.273333231608074,6,7500,CHI@BAL,CHI,BAL,,,,,,QB
121867-69017,QB,Jordan,Jordan Love,Love,17.919999440511067,6,7400,GB@PIT,GB,PIT,,,,,,QB
121867-151966,QB,Jaxson,Jaxson Dart,Dart,15.073333740234375,6,7400,NYG@PHI,NYG,PHI,,,,,,QB
121867-103064,RB,Breece,Breece Hall,Hall,10.67142813546317,7,7400,NYJ@CIN,NYJ,CIN,Q,Knee,,,,RB/FLEX
121867-120033,WR,Rome,Rome Odunze,Odunze,13.483333587646484,6,7300,CHI@BAL,CHI,BAL,,,,,,WR/FLEX
121867-6714,QB,Joe,Joe Flacco,Flacco,13.273333231608072,6,7300,NYJ@CIN,CIN,NYJ,,,,,,QB
121867-137902,RB,Rachaad,Rachaad White,White,9.685714721679688,7,7300,TB@NO,TB,NO,,,,,,RB/FLEX
121867-137530,TE,Tyler,Tyler Warren,Warren,12.142857142857142,7,7200,TEN@IND,IND,TEN,,,,,,TE/FLEX
121867-90584,QB,Mac,Mac Jones,Jones,16.71199951171875,5,7200,SF@HOU,SF,HOU,,,,,,QB
121867-85607,QB,Brock,Brock Purdy,Purdy,20.719999313354492,2,7200,SF@HOU,SF,HOU,O,Toe,,,,QB
121867-110246,WR,George,George Pickens,Pickens,17.24285670689174,7,7200,DAL@DEN,DAL,DEN,,,,,,WR/FLEX
121867-183240,RB,Cam,Cam Skattebo,Skattebo,15.17142813546317,7,7200,NYG@PHI,NYG,PHI,,,,,,RB/FLEX
121867-73048,WR,DK,DK Metcalf,Metcalf,13.09999974568685,6,7100,GB@PIT,PIT,GB,,,,,,WR/FLEX
121867-112295,WR,Zay,Zay Flowers,Flowers,11.25,6,7100,CHI@BAL,BAL,CHI,,,,,,WR/FLEX
121867-6894,QB,Aaron,Aaron Rodgers,Rodgers,17.599999745686848,6,7100,GB@PIT,PIT,GB,,,,,,QB
121867-119606,QB,Bryce,Bryce Young,Young,14.345714024135045,7,7100,BUF@CAR,CAR,BUF,D,Ankle,,,,QB
121867-129471,QB,C.J.,C.J. Stroud,Stroud,16.483333587646484,6,7000,SF@HOU,HOU,SF,,,,,,QB
121867-89680,TE,Jake,Jake Ferguson,Ferguson,13.557143075125557,7,7000,DAL@DEN,DAL,DEN,,,,,,TE/FLEX
121867-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,12.833333333333334,6,7000,WAS@KC,WAS,KC,,,,,,WR/FLEX
121867-87787,RB,J.K.,J.K. Dobbins,Dobbins,12.142857142857142,7,7000,DAL@DEN,DEN,DAL,,,,,,RB/FLEX
121867-89981,WR,Tee,Tee Higgins,Higgins,8.799999782017299,7,7000,NYJ@CIN,CIN,NYJ,,,,,,WR/FLEX
121867-89493,RB,Chase,Chase Brown,Brown,8.914285932268415,7,6900,NYJ@CIN,CIN,NYJ,,,,,,RB/FLEX
121867-91591,QB,Justin,Justin Fields,Fields,15.916666666666666,6,6900,NYJ@CIN,NYJ,CIN,,,,,,QB
121867-90573,WR,Jaylen,Jaylen Waddle,Waddle,10.974285670689174,7,6900,MIA@ATL,MIA,ATL,,,,,,WR/FLEX
121867-29358,QB,Marcus,Marcus Mariota,Mariota,14.146666208902994,3,6900,WAS@KC,WAS,KC,,,,,,QB
121867-158974,WR,Xavier,Xavier Worthy,Worthy,7.719999694824219,5,6800,WAS@KC,KC,WAS,,,,,,WR/FLEX
121867-91598,RB,D'Andre,D'Andre Swift,Swift,15.75,6,6800,CHI@BAL,CHI,BAL,Q,Groin,,,,RB/FLEX
121867-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,12.085714067731585,7,6800,TEN@IND,IND,TEN,,,,,,WR/FLEX
121867-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.110000610351562,6,6800,MIA@ATL,ATL,MIA,Q,Knee,,,,QB
121867-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,13.331428527832031,7,6700,MIA@ATL,MIA,ATL,,,,,,QB
121867-90576,WR,DeVonta,DeVonta Smith,Smith,12.485714503696986,7,6700,NYG@PHI,PHI,NYG,,,,,,WR/FLEX
121867-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.053333282470703,3,6600,NYJ@CIN,NYJ,CIN,O,Knee,,,,QB
121867-42104,RB,Alvin,Alvin Kamara,Kamara,9,7,6600,TB@NO,NO,TB,,,,,,RB/FLEX
121867-87770,WR,Chris,Chris Olave,Olave,11.857142857142858,7,6600,TB@NO,NO,TB,,,,,,WR/FLEX
121867-111557,QB,Spencer,Spencer Rattler,Rattler,14.285714285714286,7,6600,TB@NO,NO,TB,,,,,,QB
121867-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,11.042857578822545,7,6500,NYG@PHI,NYG,PHI,,,,,,WR/FLEX
121867-103698,QB,Dillon,Dillon Gabriel,Gabriel,7.108000183105469,5,6500,CLE@NE,CLE,NE,,,,,,QB
121867-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,10.028570992606026,7,6500,WAS@KC,WAS,KC,,,,,,RB/FLEX
121867-160303,TE,Tucker,Tucker Kraft,Kraft,11.90000025431315,6,6500,GB@PIT,GB,PIT,,,,,,TE/FLEX
121867-56250,WR,Terry,Terry McLaurin,McLaurin,6.633333206176758,3,6500,WAS@KC,WAS,KC,,,,,,WR/FLEX
121867-102796,WR,Ricky,Ricky Pearsall,Pearsall,12.074999809265137,4,6400,SF@HOU,SF,HOU,O,Knee - pcl,,,,WR/FLEX
121867-168356,QB,Cam,Cam Ward,Ward,8.405714307512556,7,6400,TEN@IND,TEN,IND,,,,,,QB
121867-87467,RB,Chuba,Chuba Hubbard,Hubbard,11.219999694824219,5,6400,BUF@CAR,CAR,BUF,,,,,,RB/FLEX
121867-112057,RB,Jaylen,Jaylen Warren,Warren,13.4,5,6400,GB@PIT,PIT,GB,,,,,,RB/FLEX
121867-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6400,CHI@BAL,BAL,CHI,,,,,,QB
121867-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,10.185714721679688,7,6400,BUF@CAR,CAR,BUF,,,,,,WR/FLEX
121867-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,-0.10000000149011612,1,6300,TB@NO,TB,NO,,,,,,QB
121867-89628,QB,Davis,Davis Mills,Mills,1.2200000286102295,1,6300,SF@HOU,HOU,SF,,,,,,QB
121867-63043,WR,DJ,DJ Moore,Moore,7.366666793823242,6,6300,CHI@BAL,CHI,BAL,,,,,,WR/FLEX
121867-72297,RB,Rico,Rico Dowdle,Dowdle,13.957142421177455,7,6300,BUF@CAR,CAR,BUF,,,,,,RB/FLEX
121867-94370,WR,Romeo,Romeo Doubs,Doubs,11.09999974568685,6,6200,GB@PIT,GB,PIT,,,,,,WR/FLEX
121867-90406,QB,Zach,Zach Wilson,Wilson,1.5800000429153442,1,6200,MIA@ATL,MIA,ATL,,,,,,QB
121867-53562,RB,Nick,Nick Chubb,Chubb,7.766666412353516,6,6200,SF@HOU,HOU,SF,,,,,,RB/FLEX
121867-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.985714503696987,7,6200,WAS@KC,KC,WAS,,,,,,RB/FLEX
121867-25079,WR,Stefon,Stefon Diggs,Diggs,10.157142639160156,7,6200,CLE@NE,NE,CLE,,,,,,WR/FLEX
121867-14225,QB,Andy,Andy Dalton,Dalton,2.806666692097982,3,6200,BUF@CAR,CAR,BUF,,,,,,QB
121867-86081,QB,Emory,Emory Jones,Jones,,0,6100,MIA@ATL,ATL,MIA,IR,Concussion,,,,QB
121867-61593,WR,Jauan,Jauan Jennings,Jennings,6.340000152587891,5,6100,SF@HOU,SF,HOU,,,,,,WR/FLEX
121867-138774,RB,Woody,Woody Marks,Marks,8.216666539510092,6,6100,SF@HOU,HOU,SF,,,,,,RB/FLEX
121867-90981,QB,Adrian,Adrian Martinez,Martinez,,0,6100,SF@HOU,SF,HOU,,,,,,QB
121867-39793,TE,George,George Kittle,Kittle,5.25,2,6100,SF@HOU,SF,HOU,,,,,,TE/FLEX
121867-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,NYG@PHI,PHI,NYG,,,,,,QB
121867-52342,QB,Will,Will Grier,Grier,,0,6000,DAL@DEN,DAL,DEN,,,,,,QB
121867-104576,QB,Sam,Sam Howell,Howell,0.07999999821186066,2,6000,NYG@PHI,PHI,NYG,,,,,,QB
121867-69777,WR,Darnell,Darnell Mooney,Mooney,4.925000190734863,4,6000,MIA@ATL,ATL,MIA,,,,,,WR/FLEX
121867-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,SF@HOU,HOU,SF,,,,,,QB
121867-160938,QB,Quinn,Quinn Ewers,Ewers,2.119999885559082,1,6000,MIA@ATL,MIA,ATL,,,,,,QB
121867-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,NYJ@CIN,CIN,NYJ,,,,,,QB
121867-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,BUF@CAR,BUF,CAR,,,,,,QB
121867-45259,QB,Logan,Logan Woodside,Woodside,,0,6000,GB@PIT,PIT,GB,,,,,,QB
121867-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,TEN@IND,TEN,IND,IR,Shoulder,,,,QB
121867-91390,QB,Joe,Joe Milton III,Milton III,0.6399999856948853,1,6000,DAL@DEN,DAL,DEN,,,,,,QB
121867-24849,QB,Jameis,Jameis Winston,Winston,13.830909035422586,11,6000,NYG@PHI,NYG,PHI,,,,,,QB
121867-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,TEN@IND,IND,TEN,IR,Orbital,,,,QB
121867-120105,QB,Will,Will Howard,Howard,,0,6000,GB@PIT,PIT,GB,IR,Hand,,,,QB
121867-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6000,WAS@KC,KC,WAS,,,,,,QB
121867-88431,QB,Tyler,Tyler Shough,Shough,0,1,6000,TB@NO,NO,TB,,,,,,QB
121867-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,DAL@DEN,DEN,DAL,,,,,,QB
121867-103824,QB,Easton,Easton Stick,Stick,,0,6000,MIA@ATL,ATL,MIA,,,,,,QB
121867-70051,QB,Tyler,Tyler Huntley,Huntley,6.619999885559082,1,6000,CHI@BAL,BAL,CHI,,,,,,QB
121867-60840,QB,Jake,Jake Browning,Browning,14.045000076293945,4,6000,NYJ@CIN,CIN,NYJ,,,,,,QB
121867-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,TB@NO,TB,NO,,,,,,QB
121867-185776,QB,Tyson,Tyson Bagent,Bagent,1.7799999713897705,1,6000,CHI@BAL,CHI,BAL,,,,,,QB
121867-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,TEN@IND,TEN,IND,,,,,,QB
121867-22994,QB,Case,Case Keenum,Keenum,,0,6000,CHI@BAL,CHI,BAL,,,,,,QB
121867-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,CLE@NE,NE,CLE,,,,,,QB
121867-53729,QB,Mason,Mason Rudolph,Rudolph,0.23999999463558197,2,6000,GB@PIT,PIT,GB,,,,,,QB
121867-86518,WR,Khalil,Khalil Shakir,Shakir,8.633333206176758,6,6000,BUF@CAR,BUF,CAR,,,,,,WR/FLEX
121867-22015,QB,Russell,Russell Wilson,Wilson,10.568000030517577,5,6000,NYG@PHI,NYG,PHI,,,,,,QB
121867-89607,QB,Tanner,Tanner McKee,McKee,7.204999923706055,4,6000,NYG@PHI,PHI,NYG,,,,,,QB
121867-60947,QB,Jarrett,Jarrett Stidham,Stidham,0.16666666666666666,3,6000,DAL@DEN,DEN,DAL,,,,,,QB
121867-22038,QB,Kirk,Kirk Cousins,Cousins,1.159999966621399,1,6000,MIA@ATL,ATL,MIA,,,,,,QB
121867-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,CLE@NE,NE,CLE,,,,,,QB
121867-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,WAS@KC,WAS,KC,,,,,,QB
121867-87691,QB,Malik,Malik Willis,Willis,7.399999891008649,7,6000,GB@PIT,GB,PIT,,,,,,QB
121867-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,GB@PIT,PIT,GB,IR,Hamstring,,,,QB
121867-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,WAS@KC,KC,WAS,,,,,,QB
121867-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,GB@PIT,GB,PIT,,,,,,QB
121867-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,CLE@NE,CLE,NE,,,,,,QB
121867-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.9800000190734863,1,6000,BUF@CAR,BUF,CAR,,,,,,QB
121867-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,TEN@IND,IND,TEN,,,,,,QB
121867-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,TB@NO,NO,TB,,,,,,QB
121867-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,TEN@IND,TEN,IND,,,,,,QB
121867-154450,QB,Riley,Riley Leonard,Leonard,,0,6000,TEN@IND,IND,TEN,,,,,,QB
121867-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,WAS@KC,WAS,KC,,,,,,QB
121867-119641,QB,Brady,Brady Cook,Cook,,0,6000,NYJ@CIN,NYJ,CIN,,,,,,QB
121867-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,6000,NYJ@CIN,CIN,NYJ,IR,Toe,,,,QB
121867-184183,QB,Shedeur,Shedeur Sanders,Sanders,,0,6000,CLE@NE,CLE,NE,Q,Back,,,,QB
121867-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,8.771428789411273,7,6000,CLE@NE,NE,CLE,,,,,,RB/FLEX
121867-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,BUF@CAR,CAR,BUF,,,,,,QB
121867-52436,TE,Mark,Mark Andrews,Andrews,6.716666539510091,6,5900,CHI@BAL,BAL,CHI,,,,,,TE/FLEX
121867-90428,RB,Tyler,Tyler Allgeier,Allgeier,6.799999872843425,6,5900,MIA@ATL,ATL,MIA,Q,Hip,,,,RB/FLEX
121867-80289,WR,Kendrick,Kendrick Bourne,Bourne,9.5,6,5900,SF@HOU,SF,HOU,,,,,,WR/FLEX
121867-119653,WR,Kayshon,Kayshon Boutte,Boutte,10.37142835344587,7,5900,CLE@NE,NE,CLE,,,,,,WR/FLEX
121867-166916,WR,Matthew,Matthew Golden,Golden,6.400000254313151,6,5800,GB@PIT,GB,PIT,Q,Hip,,,,WR/FLEX
121867-83074,TE,Dallas,Dallas Goedert,Goedert,12.09999974568685,6,5800,NYG@PHI,PHI,NYG,,,,,,TE/FLEX
121867-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.479999923706055,5,5800,NYG@PHI,NYG,PHI,,,,,,RB/FLEX
121867-86312,WR,Alec,Alec Pierce,Pierce,7.94000015258789,5,5800,TEN@IND,IND,TEN,,,,,,WR/FLEX
121867-145558,TE,Dalton,Dalton Kincaid,Kincaid,11.94000015258789,5,5700,BUF@CAR,BUF,CAR,Q,Oblique,,,,TE/FLEX
121867-63759,RB,Tony,Tony Pollard,Pollard,9.528570992606026,7,5700,TEN@IND,TEN,IND,,,,,,RB/FLEX
